churn_id,customer_id,customer_segment,customer_country,customer_city,is_churned,churn_flag,churn_date,days_since_churn,churn_reason,churn_category,churn_risk_score,churn_probability,subscription_type,customer_age_months,total_spend_usd,avg_order_value_usd,num_purchases,satisfaction_score,satisfaction_level,support_tickets,returns_count,days_since_last_purchase,customer_lifetime_value_usd,engagement_level,prevention_method,support_interactions,last_support_channel,feedback_score,loyalty_score,marketing_emails_sent,marketing_emails_opened,marketing_emails_clicked,marketing_conversions,social_media_engagement,referral_count,is_high_risk_customer,predicted_churn,customer_retention_cost_usd,recovery_revenue_usd,dataset_year,churn_rate_indicator,customer_value_category,churn_risk_category,churn_revenue_impact_usd,customer_health_score,customer_health_category,retention_probability
CHURN-027985,CUST-034468,Premium,Pakistan,Rawalpindi,No,0,Not Applicable,0,Not Applicable,Not Applicable,56,0.56,Premium,40,3647.16,113.97,32,1,Very Dissatisfied,14,8,32,4605.41,Medium,None,16,Self-Service,3,27.2,49,37,24,7,Medium,14,No,No,27.99,87.58,2026,Medium,Low Value,Medium,0.0,75,Good,0.44
CHURN-027986,CUST-042951,Small Business,United States,Phoenix,Yes,1,2026-08-06 00:00:00,120,Too Expensive,Competitive,46,0.46,Basic,29,42870.95,1648.88,26,2,Dissatisfied,15,2,58,50718.74,Medium,Feedback Request,4,Self-Service,9,2.3,42,6,33,4,Low,12,No,No,4.36,184.46,2026,Medium,High Value,Medium,17148.38,95,Excellent,0.1
CHURN-027987,CUST-033812,Consumer,Saudi Arabia,Buraidah,No,0,Not Applicable,0,Not Applicable,Not Applicable,15,0.15,Basic,40,25436.39,620.4,41,2,Dissatisfied,7,2,42,25705.98,High,Discount Offer,8,Chat,6,73.2,45,15,15,8,Medium,0,No,No,90.3,274.79,2026,Low,High Value,Very Low,0.0,100,Excellent,0.85
CHURN-027988,CUST-044908,Consumer,United Kingdom,Liverpool,No,0,Not Applicable,0,Not Applicable,Not Applicable,46,0.46,None,29,6133.31,185.86,33,5,Very Satisfied,15,7,73,5594.83,Medium,None,19,Phone,3,83.1,47,44,25,6,None,10,No,No,8.42,404.68,2026,Low,Medium Value,Medium,0.0,100,Excellent,0.54
CHURN-027989,CUST-009694,Enterprise,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,18,0.18,Premium,44,36911.2,5273.03,7,3,Neutral,13,7,55,46692.76,Medium,None,17,Social Media,10,85.0,39,5,11,6,Low,0,No,No,126.19,90.5,2026,Low,High Value,Very Low,0.0,100,Excellent,0.82
CHURN-027990,CUST-038298,Premium,Italy,Bari,Yes,1,2026-11-11 00:00:00,49,Found Alternative,Competitive,58,0.58,Basic,12,15915.47,548.81,29,4,Satisfied,7,9,364,12779.73,Low,None,11,Store Visit,10,8.0,14,11,11,2,Medium,1,No,No,111.08,160.68,2026,Medium,High Value,Medium,6366.188,100,Excellent,0.1
CHURN-027991,CUST-040458,Small Business,United Arab Emirates,Sharjah,Yes,1,2026-09-06 00:00:00,73,Poor Product Quality,Involuntary,23,0.23,Basic,6,18772.43,816.19,23,4,Satisfied,4,8,7,16815.81,High,None,1,Phone,7,9.7,23,12,0,0,None,18,No,No,106.22,498.2,2026,Medium,High Value,Low,7508.972000000002,100,Excellent,0.1
CHURN-027992,CUST-007739,Small Business,India,Ahmedabad,Yes,1,2026-10-01 00:00:00,99,Better Price Elsewhere,Competitive,46,0.46,Premium,46,11427.84,1038.89,11,1,Very Dissatisfied,3,0,43,14773.38,Low,None,5,Email,7,83.6,38,20,1,0,None,13,No,No,179.77,208.53,2026,Medium,High Value,Medium,4571.1359999999995,65,Good,0.1
CHURN-027993,CUST-015539,Small Business,France,Paris,No,0,Not Applicable,0,Not Applicable,Not Applicable,19,0.19,Basic,41,20945.48,598.44,35,5,Very Satisfied,13,1,72,26466.15,High,Discount Offer,7,Store Visit,8,68.3,34,15,24,6,Low,17,No,No,11.48,336.72,2026,Low,High Value,Very Low,0.0,100,Excellent,0.81
CHURN-027994,CUST-019293,Consumer,Spain,Murcia,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Basic,46,14735.43,701.69,21,3,Neutral,8,9,52,18091.64,Medium,Discount Offer,6,Email,4,49.3,40,6,39,8,None,12,No,No,177.21,284.48,2026,Low,High Value,Very Low,0.0,100,Excellent,1.0
CHURN-027995,CUST-022301,Consumer,India,Chennai,No,0,Not Applicable,0,Not Applicable,Not Applicable,55,0.55,None,56,6975.26,303.27,23,1,Very Dissatisfied,12,0,4,8489.84,High,Free Trial,7,Chat,8,63.1,22,6,17,6,None,6,No,No,112.53,372.76,2026,Medium,Medium Value,Medium,0.0,70,Good,0.45
CHURN-027996,CUST-014049,Small Business,Mexico,Leon,Yes,1,2026-03-31 00:00:00,154,Payment Problems,Involuntary,22,0.22,Basic,46,15561.62,598.52,26,4,Satisfied,11,4,245,13665.0,High,None,5,Self-Service,1,80.0,21,4,5,5,High,1,No,No,173.67,95.65,2026,Medium,High Value,Low,6224.648000000001,100,Excellent,0.1
CHURN-027997,CUST-016005,Premium,Spain,Las Palmas,No,0,Not Applicable,0,Not Applicable,Not Applicable,35,0.35,Basic,28,49784.33,1345.52,37,2,Dissatisfied,13,1,56,50169.93,Medium,None,6,Store Visit,9,46.5,6,2,6,4,None,2,No,No,146.11,264.84,2026,Low,High Value,Low,0.0,95,Excellent,0.65
CHURN-027998,CUST-011967,Consumer,Netherlands,Eindhoven,No,0,Not Applicable,0,Not Applicable,Not Applicable,46,0.46,None,22,17759.51,1775.95,10,2,Dissatisfied,1,6,63,21079.17,High,Discount Offer,5,Social Media,9,53.8,41,41,18,5,Low,6,No,No,149.75,212.59,2026,Low,High Value,Medium,0.0,70,Good,0.54
CHURN-027999,CUST-034531,Consumer,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,10,0.1,Premium,57,33838.92,5639.82,6,3,Neutral,6,1,49,42290.38,Medium,Loyalty Points,10,Self-Service,6,6.7,33,11,27,4,None,17,No,No,169.7,213.39,2026,Low,High Value,Very Low,0.0,100,Excellent,0.9
CHURN-028000,CUST-025673,Premium,Germany,Frankfurt,No,0,Not Applicable,0,Not Applicable,Not Applicable,7,0.07,Premium,31,24121.98,1005.08,24,5,Very Satisfied,4,8,63,19698.87,Medium,None,1,Email,9,96.1,2,1,2,0,Medium,7,No,No,30.8,323.8,2026,Low,High Value,Very Low,0.0,100,Excellent,0.93
CHURN-028001,CUST-023563,Small Business,France,Strasbourg,Yes,1,2026-06-29 00:00:00,44,Better Price Elsewhere,Competitive,60,0.6,None,23,13328.26,403.89,33,4,Satisfied,4,4,214,15014.1,Low,None,1,Self-Service,1,37.5,45,25,40,4,Low,1,No,No,110.97,329.32,2026,Medium,High Value,Medium,5331.304,85,Excellent,0.1
CHURN-028002,CUST-018285,Small Business,Japan,Sapporo,No,0,Not Applicable,0,Not Applicable,Not Applicable,5,0.05,Basic,16,3265.97,326.6,10,3,Neutral,1,3,20,3941.48,Medium,None,5,Phone,4,71.7,11,3,9,8,Low,18,No,No,191.4,86.12,2026,Low,Low Value,Very Low,0.0,100,Excellent,0.95
CHURN-028003,CUST-047968,Premium,Pakistan,Peshawar,Yes,1,2026-11-02 00:00:00,95,Payment Problems,Involuntary,38,0.38,Premium,18,24528.39,721.42,34,1,Very Dissatisfied,1,8,342,20404.91,High,None,5,Social Media,6,46.8,9,8,3,2,High,1,No,No,73.81,259.02,2026,Medium,High Value,Low,9811.356,80,Good,0.1
CHURN-028004,CUST-034126,Enterprise,Mexico,Mexico City,Yes,1,2026-07-24 00:00:00,29,Shipping Issues,Involuntary,50,0.5,Premium,37,30769.89,2564.16,12,1,Very Dissatisfied,15,6,29,34295.79,Medium,Loyalty Points,3,Self-Service,3,6.2,48,21,47,3,Low,12,No,No,119.05,462.18,2026,Medium,High Value,Medium,12307.956,85,Excellent,0.1
CHURN-028005,CUST-045262,Consumer,India,Jaipur,Yes,1,2026-04-05 00:00:00,60,Poor Customer Service,Involuntary,69,0.69,None,15,18171.61,465.94,39,2,Dissatisfied,14,0,86,15962.83,High,None,9,Phone,10,74.3,19,17,17,8,Low,18,No,Yes,166.93,31.32,2026,Medium,High Value,High,7268.644,70,Good,0.1
CHURN-028006,CUST-012256,Premium,United States,Chicago,No,0,Not Applicable,0,Not Applicable,Not Applicable,24,0.24,Premium,21,19040.67,405.12,47,3,Neutral,17,6,44,16088.6,High,None,19,Phone,8,8.4,29,15,19,8,None,19,No,No,82.52,336.92,2026,Low,High Value,Low,0.0,100,Excellent,0.76
CHURN-028007,CUST-020064,Consumer,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,80,0.8,Basic,58,86.22,8.62,10,1,Very Dissatisfied,16,7,44,104.05,Low,None,14,Self-Service,4,11.9,23,16,23,4,Low,18,Yes,Yes,134.1,254.51,2026,Medium,Very Low Value,High,0.0,65,Good,0.2
CHURN-028008,CUST-034022,Consumer,France,Lyon,Yes,1,2026-12-15 00:00:00,93,Poor Product Quality,Involuntary,49,0.49,None,38,20421.54,816.86,25,2,Dissatisfied,7,7,56,25066.16,High,Feedback Request,2,Email,9,91.8,6,2,3,3,Medium,4,No,No,89.58,257.81,2026,Medium,High Value,Medium,8168.616000000001,80,Good,0.1
CHURN-028009,CUST-003160,Consumer,Japan,Kyoto,No,0,Not Applicable,0,Not Applicable,Not Applicable,21,0.21,Basic,35,21304.49,434.79,49,1,Very Dissatisfied,3,2,11,18337.33,Medium,Feedback Request,4,Email,8,34.4,35,0,4,2,Low,7,No,No,0.52,175.31,2026,Low,High Value,Low,0.0,85,Excellent,0.79
CHURN-028010,CUST-043204,Consumer,Netherlands,Amsterdam,No,0,Not Applicable,0,Not Applicable,Not Applicable,37,0.37,Basic,29,16397.03,0.0,0,5,Very Satisfied,12,7,20,17032.56,High,Customer Service Call,2,Social Media,4,50.6,33,8,10,9,Low,5,No,No,140.64,192.03,2026,Low,High Value,Low,0.0,100,Excellent,0.63
CHURN-028011,CUST-018440,Enterprise,United States,New York,Yes,1,2026-07-06 00:00:00,170,Payment Problems,Involuntary,42,0.42,Enterprise,17,41542.56,1258.87,33,4,Satisfied,0,4,59,38768.78,Low,None,4,Phone,9,66.8,18,8,12,0,None,1,No,No,3.76,462.49,2026,Medium,High Value,Medium,16617.023999999998,100,Excellent,0.1
CHURN-028012,CUST-045800,Consumer,Brazil,Curitiba,Yes,1,2026-01-20 00:00:00,50,Poor Product Quality,Involuntary,72,0.72,Premium,4,41466.91,1658.68,25,2,Dissatisfied,14,4,251,50411.4,Medium,None,6,Phone,8,14.5,43,39,3,1,Low,3,Yes,Yes,8.98,348.29,2026,High,High Value,High,16586.764000000006,85,Excellent,0.1
CHURN-028013,CUST-002731,Consumer,Canada,Calgary,No,0,Not Applicable,0,Not Applicable,Not Applicable,35,0.35,None,10,23010.66,821.81,28,4,Satisfied,19,6,53,23216.97,Medium,None,5,Store Visit,5,59.9,14,2,4,0,Low,10,No,No,64.71,126.29,2026,Low,High Value,Low,0.0,100,Excellent,0.65
CHURN-028014,CUST-027647,Premium,Netherlands,Amsterdam,Yes,1,2026-10-10 00:00:00,16,Too Expensive,Competitive,55,0.55,Basic,49,7970.65,362.3,22,2,Dissatisfied,14,0,176,8320.57,Medium,None,10,Email,1,66.5,34,26,21,0,Low,16,No,No,95.77,254.25,2026,Medium,Medium Value,Medium,3188.26,85,Excellent,0.1
CHURN-028015,CUST-011018,Premium,Pakistan,Sialkot,Yes,1,2026-10-13 00:00:00,155,Poor Customer Service,Involuntary,36,0.36,Premium,22,26425.6,1761.71,15,4,Satisfied,19,1,271,33597.04,Medium,Customer Service Call,12,Chat,9,92.0,8,3,8,5,High,12,No,No,34.54,332.66,2026,Medium,High Value,Low,10570.24,100,Excellent,0.1
CHURN-028016,CUST-002463,Premium,Canada,Toronto,No,0,Not Applicable,0,Not Applicable,Not Applicable,9,0.09,Premium,19,4409.16,163.3,27,4,Satisfied,19,1,27,4144.74,High,None,3,Social Media,9,26.1,21,11,11,9,None,4,No,No,116.0,295.06,2026,Low,Low Value,Very Low,0.0,100,Excellent,0.91
CHURN-028017,CUST-011485,Consumer,Spain,Bilbao,Yes,1,2026-09-30 00:00:00,147,Poor Product Quality,Involuntary,37,0.37,None,37,24482.01,1020.08,24,4,Satisfied,14,6,4,30165.39,Medium,None,8,Self-Service,6,22.3,26,16,10,5,Low,16,No,No,64.93,107.58,2026,Medium,High Value,Low,9792.804,100,Excellent,0.1
CHURN-028018,CUST-024517,Premium,India,Pune,No,0,Not Applicable,0,Not Applicable,Not Applicable,10,0.1,Premium,8,46836.48,2230.31,21,3,Neutral,8,6,145,46107.88,Medium,Feedback Request,6,Social Media,1,75.9,44,34,31,7,Low,13,No,No,167.15,105.57,2026,Low,High Value,Very Low,0.0,100,Excellent,0.9
CHURN-028019,CUST-018551,Premium,Mexico,Leon,Yes,1,2026-11-24 00:00:00,114,Payment Problems,Involuntary,52,0.52,Basic,59,15223.18,845.73,18,3,Neutral,11,9,78,14812.09,High,Feedback Request,13,Self-Service,9,89.7,35,5,8,5,Low,16,No,No,87.69,62.4,2026,Medium,High Value,Medium,6089.272000000001,100,Excellent,0.1
CHURN-028020,CUST-018740,Small Business,Australia,Sydney,Yes,1,2026-02-02 00:00:00,28,Payment Problems,Involuntary,29,0.29,Basic,16,18910.42,393.97,48,5,Very Satisfied,19,2,59,17535.44,Medium,None,2,Self-Service,8,82.7,29,25,29,9,High,9,No,No,43.94,195.86,2026,Medium,High Value,Low,7564.168000000001,100,Excellent,0.1
CHURN-028021,CUST-007947,Small Business,Italy,Bari,No,0,Not Applicable,0,Not Applicable,Not Applicable,28,0.28,Basic,11,37300.8,2869.29,13,3,Neutral,3,9,87,32628.35,Medium,None,5,Self-Service,4,10.7,3,1,3,3,Medium,8,No,No,46.35,229.83,2026,Low,High Value,Low,0.0,100,Excellent,0.72
CHURN-028022,CUST-002851,Premium,United States,San Antonio,Yes,1,2026-06-18 00:00:00,121,Payment Problems,Involuntary,29,0.29,Basic,13,8545.07,2848.36,3,3,Neutral,6,2,202,9426.16,Low,None,8,Email,10,19.6,34,1,22,0,None,10,No,No,84.47,166.32,2026,Medium,Medium Value,Low,3418.028,95,Excellent,0.1
CHURN-028023,CUST-015476,Small Business,United Kingdom,Glasgow,No,0,Not Applicable,0,Not Applicable,Not Applicable,38,0.38,None,37,40098.75,2506.17,16,4,Satisfied,7,3,7,41888.02,Low,Discount Offer,11,Social Media,7,39.7,46,10,29,9,None,13,No,No,160.6,31.12,2026,Low,High Value,Low,0.0,100,Excellent,0.62
CHURN-028024,CUST-045925,Consumer,Germany,Frankfurt,Yes,1,2026-01-22 00:00:00,177,Too Expensive,Competitive,69,0.69,Basic,32,1036.7,22.06,47,1,Very Dissatisfied,1,1,61,1256.04,Low,None,3,Phone,9,48.9,48,16,26,0,None,2,No,Yes,195.2,43.31,2026,Medium,Low Value,High,414.68000000000006,55,Fair,0.1
CHURN-028025,CUST-017914,Enterprise,Saudi Arabia,Mecca,Yes,1,2026-06-22 00:00:00,97,Payment Problems,Involuntary,29,0.29,Enterprise,13,23248.45,1549.9,15,4,Satisfied,11,7,137,27630.33,High,Loyalty Points,1,Email,4,73.0,24,6,1,0,Medium,17,No,No,62.59,210.13,2026,Medium,High Value,Low,9299.38,100,Excellent,0.1
CHURN-028026,CUST-030136,Consumer,United Kingdom,Sheffield,No,0,Not Applicable,0,Not Applicable,Not Applicable,24,0.24,None,25,1376.44,62.57,22,3,Neutral,9,3,44,1674.89,Medium,None,4,Chat,1,99.1,26,25,4,4,Medium,7,No,No,45.68,285.14,2026,Low,Low Value,Low,0.0,85,Excellent,0.76
CHURN-028027,CUST-036239,Consumer,Japan,Nagoya,Yes,1,2026-12-15 00:00:00,21,Better Price Elsewhere,Competitive,73,0.73,None,11,6454.82,239.07,27,2,Dissatisfied,18,7,55,8386.21,High,Feedback Request,10,Self-Service,10,41.3,6,6,1,1,None,5,Yes,Yes,90.05,62.41,2026,High,Medium Value,High,2581.928,80,Good,0.1
CHURN-028028,CUST-023949,Premium,Singapore,Singapore,Yes,1,2026-08-31 00:00:00,55,Poor Customer Service,Involuntary,76,0.76,Premium,46,4025.05,138.79,29,2,Dissatisfied,19,9,67,4880.81,High,None,16,Phone,9,8.1,29,1,11,0,None,2,Yes,Yes,71.92,220.31,2026,High,Low Value,High,1610.0200000000002,100,Excellent,0.1
CHURN-028029,CUST-049021,Consumer,Brazil,Sao Paulo,No,0,Not Applicable,0,Not Applicable,Not Applicable,9,0.09,Basic,41,13374.62,495.36,27,5,Very Satisfied,1,8,188,12608.65,Medium,Free Trial,4,Store Visit,5,84.6,0,0,0,0,Low,8,No,No,113.75,244.3,2026,Low,High Value,Very Low,0.0,100,Excellent,0.91
CHURN-028030,CUST-022071,Premium,United States,Phoenix,No,0,Not Applicable,0,Not Applicable,Not Applicable,6,0.06,Premium,2,7058.19,705.82,10,4,Satisfied,2,5,60,6809.8,Medium,None,4,Phone,6,39.1,8,1,3,1,Low,12,No,No,171.33,17.27,2026,Low,Medium Value,Very Low,0.0,100,Excellent,0.94
CHURN-028031,CUST-041760,Consumer,Italy,Palermo,Yes,1,2026-10-20 00:00:00,32,Low Product Variety,Involuntary,44,0.44,None,40,9007.6,692.89,13,3,Neutral,4,6,44,9627.76,Low,None,0,Self-Service,3,4.7,20,11,15,6,Medium,2,No,No,36.22,214.93,2026,Medium,Medium Value,Medium,3603.04,75,Good,0.1
CHURN-028032,CUST-045795,Premium,Brazil,Manaus,No,0,Not Applicable,0,Not Applicable,Not Applicable,7,0.07,Basic,28,29668.13,605.47,49,5,Very Satisfied,7,2,18,36061.18,High,Customer Service Call,11,Social Media,9,6.7,8,1,1,1,Medium,10,No,No,46.76,160.77,2026,Low,High Value,Very Low,0.0,100,Excellent,0.93
CHURN-028033,CUST-045955,Consumer,United Kingdom,Glasgow,No,0,Not Applicable,0,Not Applicable,Not Applicable,2,0.02,None,40,38468.81,1012.34,38,5,Very Satisfied,5,1,21,35708.27,Medium,None,2,Email,5,14.8,28,10,3,3,Low,0,No,No,89.11,131.75,2026,Low,High Value,Very Low,0.0,100,Excellent,0.98
CHURN-028034,CUST-000546,Premium,Saudi Arabia,Jeddah,No,0,Not Applicable,0,Not Applicable,Not Applicable,35,0.35,Premium,13,3081.07,110.04,28,1,Very Dissatisfied,4,7,39,2728.0,Medium,None,7,Phone,10,30.7,37,21,32,8,Low,5,No,No,9.69,192.02,2026,Low,Low Value,Low,0.0,75,Good,0.65
CHURN-028035,CUST-045230,Premium,Canada,Ottawa,Yes,1,2026-05-10 00:00:00,142,No Longer Need Service,Voluntary,54,0.54,Premium,3,9509.35,559.37,17,4,Satisfied,5,8,74,8716.05,Low,None,6,Store Visit,8,21.7,12,0,8,3,None,18,No,No,88.52,316.01,2026,Medium,Medium Value,Medium,3803.74,100,Excellent,0.1
CHURN-028036,CUST-002129,Small Business,United Arab Emirates,Ajman,No,0,Not Applicable,0,Not Applicable,Not Applicable,31,0.31,Basic,12,46180.58,4198.23,11,3,Neutral,12,1,88,59456.02,Medium,None,6,Social Media,2,21.4,30,9,26,5,High,14,No,No,72.45,222.98,2026,Low,High Value,Low,0.0,100,Excellent,0.69
CHURN-028037,CUST-026141,Premium,Japan,Nagoya,Yes,1,2026-04-24 00:00:00,107,Poor Product Quality,Involuntary,71,0.71,Premium,35,4408.69,102.53,43,3,Neutral,13,7,44,3769.0,Low,None,9,Store Visit,5,43.4,23,4,1,1,Medium,1,Yes,Yes,14.54,95.43,2026,High,Low Value,High,1763.476,100,Excellent,0.1
CHURN-028038,CUST-017368,Consumer,Italy,Naples,Yes,1,2026-05-27 00:00:00,6,Found Alternative,Competitive,82,0.82,None,34,10261.0,0.0,0,3,Neutral,12,5,63,11854.29,Low,None,0,Social Media,2,74.1,15,13,2,1,Low,0,Yes,Yes,171.86,178.28,2026,High,High Value,Very High,4104.4000000000015,65,Good,0.1
CHURN-028039,CUST-022345,Small Business,Saudi Arabia,Khobar,No,0,Not Applicable,0,Not Applicable,Not Applicable,13,0.13,Basic,36,47596.47,1081.74,44,4,Satisfied,5,7,21,50728.81,High,None,8,Email,8,3.8,34,23,20,0,Low,13,No,No,125.77,198.41,2026,Low,High Value,Very Low,0.0,100,Excellent,0.87
CHURN-028040,CUST-029173,Consumer,France,Toulouse,Yes,1,2026-02-02 00:00:00,26,Poor Customer Service,Involuntary,49,0.49,Basic,4,37461.61,37461.61,1,1,Very Dissatisfied,15,1,16,31129.6,Medium,Free Trial,2,Chat,1,27.4,12,6,9,5,Medium,10,No,No,150.95,45.49,2026,Medium,High Value,Medium,14984.643999999998,85,Excellent,0.1
CHURN-028041,CUST-032432,Consumer,Italy,Florence,Yes,1,2026-05-05 00:00:00,87,Too Expensive,Competitive,6,0.06,Basic,34,18328.94,482.34,38,5,Very Satisfied,9,0,76,22366.46,Medium,None,3,Store Visit,9,10.2,29,1,24,3,Low,0,No,No,3.1,330.11,2026,Medium,High Value,Very Low,7331.576,100,Excellent,0.1
CHURN-028042,CUST-003691,Small Business,Canada,Edmonton,No,0,Not Applicable,0,Not Applicable,Not Applicable,52,0.52,Basic,44,13729.52,416.05,33,2,Dissatisfied,12,0,54,13347.05,Medium,Loyalty Points,6,Self-Service,7,85.0,19,0,12,4,None,8,No,No,191.33,427.72,2026,Medium,High Value,Medium,0.0,95,Excellent,0.48
CHURN-028043,CUST-041869,Premium,Netherlands,Almere,No,0,Not Applicable,0,Not Applicable,Not Applicable,28,0.28,Premium,29,20191.21,917.78,22,5,Very Satisfied,11,0,55,17028.79,Medium,None,8,Email,8,22.2,48,25,13,0,Low,0,No,No,3.49,494.98,2026,Low,High Value,Low,0.0,100,Excellent,0.72
CHURN-028044,CUST-018320,Small Business,Australia,Perth,Yes,1,2026-07-25 00:00:00,75,Shipping Issues,Involuntary,72,0.72,Basic,11,16634.03,831.7,20,4,Satisfied,14,6,62,14669.29,Low,None,2,Store Visit,7,14.7,11,1,9,5,None,2,Yes,Yes,14.52,48.97,2026,High,High Value,High,6653.611999999999,100,Excellent,0.1
CHURN-028045,CUST-033183,Enterprise,Brazil,Manaus,No,0,Not Applicable,0,Not Applicable,Not Applicable,39,0.39,Premium,22,35585.35,1617.52,22,3,Neutral,3,4,161,33786.64,Low,Loyalty Points,2,Chat,6,91.1,10,0,2,1,Medium,8,No,No,167.87,387.87,2026,Low,High Value,Low,0.0,95,Excellent,0.61
CHURN-028046,CUST-028993,Enterprise,Germany,Berlin,Yes,1,2026-09-19 00:00:00,89,Too Expensive,Competitive,82,0.82,Premium,27,15743.56,787.18,20,2,Dissatisfied,12,8,49,18666.19,Low,None,14,Chat,7,98.6,16,8,7,1,None,2,Yes,Yes,29.56,408.02,2026,High,High Value,Very High,6297.424,85,Excellent,0.1
CHURN-028047,CUST-019182,Consumer,United States,Phoenix,Yes,1,2026-06-10 00:00:00,15,Poor Customer Service,Involuntary,100,1.0,None,39,28701.29,1063.01,27,1,Very Dissatisfied,18,7,33,25902.53,Low,None,9,Social Media,6,30.1,27,2,15,8,Low,14,Yes,Yes,85.81,339.01,2026,High,High Value,Very High,11480.516,35,Poor,0.1
CHURN-028048,CUST-033987,Enterprise,Australia,Melbourne,Yes,1,2026-08-29 00:00:00,178,Shipping Issues,Involuntary,55,0.55,Enterprise,49,12526.23,596.49,21,1,Very Dissatisfied,15,5,61,15069.59,High,None,16,Phone,7,35.5,42,34,38,5,Low,1,No,No,62.97,135.98,2026,Medium,High Value,Medium,5010.492,80,Good,0.1
CHURN-028049,CUST-016128,Small Business,United States,San Diego,No,0,Not Applicable,0,Not Applicable,Not Applicable,55,0.55,Basic,53,32198.43,1038.66,31,3,Neutral,19,3,68,31940.13,Low,None,13,Store Visit,1,26.7,45,24,44,8,None,16,No,No,55.67,282.86,2026,Medium,High Value,Medium,0.0,95,Excellent,0.45
CHURN-028050,CUST-034886,Premium,Brazil,Salvador,Yes,1,2026-08-15 00:00:00,14,Shipping Issues,Involuntary,74,0.74,Premium,30,2918.22,59.56,49,5,Very Satisfied,11,6,87,3639.44,Low,Discount Offer,2,Social Media,2,14.3,3,0,0,0,None,4,Yes,Yes,191.16,255.24,2026,High,Low Value,High,1167.288,100,Excellent,0.1
CHURN-028051,CUST-029326,Consumer,India,Ahmedabad,Yes,1,2026-11-01 00:00:00,107,No Longer Need Service,Voluntary,32,0.32,None,15,31782.11,648.61,49,3,Neutral,12,6,19,39701.7,High,None,1,Email,1,26.0,12,12,9,4,High,17,No,No,190.03,297.28,2026,Medium,High Value,Low,12712.844,100,Excellent,0.1
CHURN-028052,CUST-029813,Consumer,Brazil,Porto Alegre,No,0,Not Applicable,0,Not Applicable,Not Applicable,12,0.12,Basic,46,37084.58,927.11,40,3,Neutral,10,6,138,32070.15,High,None,6,Social Media,7,12.3,49,28,9,7,Medium,18,No,No,117.85,270.14,2026,Low,High Value,Very Low,0.0,100,Excellent,0.88
CHURN-028053,CUST-044111,Small Business,Japan,Fukuoka,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Basic,33,5903.33,163.98,36,4,Satisfied,5,1,33,5701.31,Medium,Feedback Request,9,Social Media,9,98.8,0,0,0,0,Low,2,No,No,179.44,493.52,2026,Low,Medium Value,Very Low,0.0,100,Excellent,1.0
CHURN-028054,CUST-048159,Consumer,Germany,Dortmund,Yes,1,2026-05-30 00:00:00,7,Shipping Issues,Involuntary,84,0.84,Premium,6,31064.91,1350.65,23,1,Very Dissatisfied,14,7,16,39317.24,Low,None,14,Self-Service,6,43.7,4,4,4,2,None,17,Yes,Yes,45.61,200.76,2026,High,High Value,Very High,12425.964,75,Good,0.1
CHURN-028055,CUST-006332,Consumer,India,Pune,No,0,Not Applicable,0,Not Applicable,Not Applicable,59,0.59,None,13,26902.24,996.38,27,2,Dissatisfied,2,7,20,26521.86,Medium,None,3,Chat,7,47.1,9,0,6,4,None,17,No,No,1.71,371.98,2026,Medium,High Value,Medium,0.0,75,Good,0.41
CHURN-028056,CUST-045598,Consumer,Japan,Saitama,No,0,Not Applicable,0,Not Applicable,Not Applicable,83,0.83,Premium,18,1567.73,55.99,28,1,Very Dissatisfied,19,1,51,1525.77,Low,None,4,Store Visit,4,67.9,20,6,15,7,Low,17,Yes,Yes,116.41,51.93,2026,Medium,Low Value,Very High,0.0,65,Good,0.17
CHURN-028057,CUST-039503,Consumer,Mexico,Guadalajara,No,0,Not Applicable,0,Not Applicable,Not Applicable,35,0.35,Premium,51,2400.42,70.6,34,5,Very Satisfied,1,3,84,2236.91,Low,Loyalty Points,2,Chat,9,56.7,41,10,0,0,Low,1,No,No,129.12,408.42,2026,Low,Low Value,Low,0.0,100,Excellent,0.65
CHURN-028058,CUST-000131,Consumer,Netherlands,Amsterdam,Yes,1,2026-04-22 00:00:00,78,Found Alternative,Competitive,62,0.62,None,33,9765.0,9765.0,1,1,Very Dissatisfied,19,3,8,10557.47,Medium,Free Trial,5,Social Media,10,93.0,36,7,12,5,Low,0,No,No,95.64,209.29,2026,Medium,Medium Value,High,3906.0,55,Fair,0.1
CHURN-028059,CUST-042917,Consumer,United States,Dallas,No,0,Not Applicable,0,Not Applicable,Not Applicable,67,0.67,None,19,32767.59,1365.32,24,5,Very Satisfied,13,7,16,34633.35,Low,Discount Offer,0,Chat,7,92.7,35,32,9,6,Low,2,No,Yes,91.29,118.9,2026,Medium,High Value,High,0.0,100,Excellent,0.33
CHURN-028060,CUST-036110,Enterprise,Pakistan,Gujranwala,No,0,Not Applicable,0,Not Applicable,Not Applicable,20,0.2,Premium,21,30046.85,858.48,35,4,Satisfied,3,9,310,31549.8,Medium,None,4,Phone,7,36.4,6,5,5,5,Low,18,No,No,121.71,487.58,2026,Low,High Value,Very Low,0.0,100,Excellent,0.8
