customer_id,churn_flag,customer_segment,customer_age_months,satisfaction_score,engagement_level,support_tickets,support_interactions,returns_count,days_since_last_purchase,purchase_recency_group,customer_lifetime_value_usd,total_spend_usd,avg_order_value_usd,num_purchases,churn_reason,churn_revenue_impact_usd,customer_country
CUST-028907,0,Premium,44,4,High,2,0,2,62,61-90 days,30920.73,35143.35,1351.67,26,Not Applicable,0.0,United States
CUST-029590,0,Premium,34,5,Medium,2,0,2,18,0-30 days,3387.97,3979.1,159.16,25,Not Applicable,0.0,Mexico
CUST-030589,1,Small Business,15,2,High,12,16,0,33,31-60 days,1633.82,1614.26,67.26,24,Better Price Elsewhere,645.7040000000002,United Arab Emirates
CUST-033541,0,Consumer,11,5,Medium,4,1,6,121,91-180 days,18487.27,18093.5,952.29,19,Not Applicable,0.0,Brazil
CUST-005320,0,Premium,9,3,Medium,6,3,4,60,31-60 days,57143.29,48685.78,16228.59,3,Not Applicable,0.0,France
CUST-048811,0,Enterprise,21,1,Medium,2,4,3,35,31-60 days,37797.13,29504.93,1229.37,24,Not Applicable,0.0,Mexico
CUST-005207,1,Consumer,3,3,Medium,16,5,1,19,0-30 days,1214.34,960.08,26.67,36,Technical Issues,384.032,India
CUST-038856,0,Premium,57,4,High,4,3,8,209,181-270 days,19301.65,24122.08,730.97,33,Not Applicable,0.0,Brazil
CUST-008273,1,Consumer,27,2,High,19,23,5,43,31-60 days,23272.03,22036.02,537.46,41,Poor Customer Service,8814.408000000001,Canada
CUST-039636,1,Consumer,4,3,High,13,4,6,217,181-270 days,8671.13,6714.96,156.16,43,Shipping Issues,2685.984000000001,United Arab Emirates
CUST-006641,1,Consumer,9,3,Medium,19,8,0,244,181-270 days,44664.27,48382.68,1343.96,36,Shipping Issues,19353.072,Canada
CUST-006737,0,Small Business,34,4,Low,13,6,8,17,0-30 days,42542.92,48573.01,3736.39,13,Not Applicable,0.0,Singapore
CUST-001867,0,Consumer,15,3,Low,8,5,7,282,271-365 days,44441.2,42381.48,1009.08,42,Not Applicable,0.0,Germany
CUST-037458,0,Enterprise,46,5,High,11,6,0,79,61-90 days,47578.38,45022.66,2143.94,21,Not Applicable,0.0,Singapore
CUST-029284,0,Small Business,55,5,High,14,11,1,66,61-90 days,52623.76,45168.04,1290.52,35,Not Applicable,0.0,United States
CUST-009676,1,Consumer,20,4,High,4,6,7,76,61-90 days,55547.59,46278.88,1595.82,29,Better Price Elsewhere,18511.552,United Kingdom
CUST-021831,0,Premium,39,4,Medium,16,12,5,41,31-60 days,25260.75,30978.17,1721.01,18,Not Applicable,0.0,Australia
CUST-012416,1,Premium,24,4,Low,17,7,9,236,181-270 days,56025.93,46184.91,3848.74,12,No Longer Need Service,18473.964000000004,Brazil
CUST-012721,0,Consumer,18,3,Medium,15,6,1,3,0-30 days,47781.82,49360.11,1371.11,36,Not Applicable,0.0,Japan
CUST-033343,0,Premium,44,1,Medium,6,2,3,77,61-90 days,43145.05,39474.5,1409.8,28,Not Applicable,0.0,Italy
CUST-023140,1,Consumer,11,2,Medium,2,4,7,16,0-30 days,11230.61,9974.17,231.96,43,Payment Problems,3989.668,Germany
CUST-008205,1,Consumer,22,5,Low,15,16,8,335,271-365 days,29806.56,34617.65,824.23,42,Found Alternative,13847.06,Japan
CUST-019115,0,Consumer,35,3,Medium,3,2,3,71,61-90 days,1485.17,1272.31,66.96,19,Not Applicable,0.0,France
CUST-011311,0,Consumer,10,1,Medium,8,6,1,84,61-90 days,18042.06,22544.32,7514.77,3,Not Applicable,0.0,Mexico
CUST-009547,0,Consumer,48,5,Medium,5,4,2,57,31-60 days,33147.52,27893.39,1212.76,23,Not Applicable,0.0,Saudi Arabia
CUST-048165,1,Consumer,30,3,Low,12,5,6,10,0-30 days,21567.68,16888.31,16888.31,1,Payment Problems,6755.324000000001,Japan
CUST-045824,0,Consumer,45,4,Medium,14,2,6,22,0-30 days,35246.6,34718.87,0.0,0,Not Applicable,0.0,Spain
CUST-022044,1,Small Business,23,3,High,0,2,0,23,0-30 days,23006.56,27990.43,1473.18,19,Poor Customer Service,11196.172,Italy
CUST-029101,0,Small Business,27,1,High,15,7,5,259,181-270 days,38009.73,40448.57,1093.2,37,Not Applicable,0.0,Canada
CUST-012847,1,Consumer,41,4,Low,16,20,9,82,61-90 days,11588.38,14328.79,377.07,38,Payment Problems,5731.516000000001,Canada
CUST-005722,0,Small Business,20,3,Medium,18,10,6,332,271-365 days,24041.64,22000.57,1466.7,15,Not Applicable,0.0,Mexico
CUST-040582,0,Small Business,16,5,Low,4,2,9,111,91-180 days,6722.44,5520.95,2760.47,2,Not Applicable,0.0,Brazil
CUST-035904,1,Consumer,46,2,Low,18,13,5,30,0-30 days,45614.24,38262.1,6377.02,6,Better Price Elsewhere,15304.84,Spain
CUST-003771,1,Small Business,19,4,Medium,17,6,9,346,271-365 days,43002.2,35031.59,3892.4,9,Found Alternative,14012.636,France
CUST-014135,1,Consumer,15,5,Medium,18,1,5,336,271-365 days,15967.97,17342.88,598.03,29,Poor Product Quality,6937.152000000001,United Kingdom
CUST-022876,1,Consumer,28,1,Low,9,3,4,39,31-60 days,23194.73,26431.42,13215.71,2,Better Price Elsewhere,10572.568,Spain
CUST-005452,0,Consumer,46,2,Medium,12,11,3,81,61-90 days,40092.12,32026.66,667.22,48,Not Applicable,0.0,Singapore
CUST-005297,1,Consumer,28,4,Medium,14,16,5,63,61-90 days,32902.55,38541.81,38541.81,1,Found Alternative,15416.723999999998,Singapore
CUST-004643,0,Consumer,3,5,Medium,15,16,2,3,0-30 days,2565.41,2906.58,968.86,3,Not Applicable,0.0,Pakistan
CUST-049544,0,Enterprise,47,4,High,8,7,3,180,91-180 days,41987.24,42428.04,8485.61,5,Not Applicable,0.0,Netherlands
CUST-041999,1,Consumer,12,4,Medium,11,10,1,191,181-270 days,37667.31,34431.44,1275.24,27,Found Alternative,13772.576000000001,United Arab Emirates
CUST-007508,1,Consumer,16,1,High,11,0,0,8,0-30 days,17902.39,21362.81,762.96,28,Poor Customer Service,8545.124000000002,Pakistan
CUST-037333,1,Consumer,33,2,Low,9,8,3,252,181-270 days,8627.68,8718.49,300.64,29,Shipping Issues,3487.396,Brazil
CUST-043672,1,Premium,55,1,Medium,2,4,9,82,61-90 days,36596.41,34860.06,1056.37,33,Poor Product Quality,13944.024,United States
CUST-028193,0,Small Business,28,3,High,7,4,1,79,61-90 days,27728.1,27297.61,1364.88,20,Not Applicable,0.0,Germany
CUST-000900,0,Enterprise,57,4,Medium,15,1,8,167,91-180 days,1228.14,1367.47,227.91,6,Not Applicable,0.0,Mexico
CUST-028917,0,Small Business,33,1,High,9,10,3,77,61-90 days,36345.48,30029.32,698.36,43,Not Applicable,0.0,Brazil
CUST-004464,0,Premium,36,1,Medium,19,22,2,357,271-365 days,11451.14,10106.25,210.55,48,Not Applicable,0.0,France
CUST-025924,1,Small Business,37,2,Low,18,0,3,278,271-365 days,359.49,312.16,62.43,5,Account Issues,124.86400000000002,Mexico
CUST-006241,0,Small Business,59,5,High,3,7,2,87,61-90 days,37478.26,31456.0,1048.53,30,Not Applicable,0.0,Saudi Arabia
CUST-022284,1,Premium,25,3,High,2,3,2,67,61-90 days,53551.13,47204.08,2145.64,22,Shipping Issues,18881.632,Japan
CUST-001613,0,Consumer,12,5,Medium,19,20,3,39,31-60 days,38682.31,44984.31,1071.05,42,Not Applicable,0.0,Saudi Arabia
CUST-043902,0,Consumer,56,3,High,7,1,4,56,31-60 days,20073.61,22891.47,1907.62,12,Not Applicable,0.0,United Kingdom
CUST-042249,0,Small Business,3,2,Low,8,6,0,355,271-365 days,53783.7,43855.9,1827.33,24,Not Applicable,0.0,France
CUST-017215,0,Enterprise,32,3,Medium,6,4,5,87,61-90 days,34690.0,29224.78,635.32,46,Not Applicable,0.0,United Kingdom
CUST-015059,1,Small Business,8,5,Low,16,12,2,85,61-90 days,6726.79,5179.05,246.62,21,Technical Issues,2071.620000000001,Canada
CUST-009772,0,Consumer,16,2,Medium,11,13,4,40,31-60 days,10166.42,11130.01,11130.01,1,Not Applicable,0.0,Japan
CUST-016087,0,Consumer,31,4,High,10,9,4,171,91-180 days,23452.15,20069.4,466.73,43,Not Applicable,0.0,Canada
CUST-006061,1,Consumer,6,4,High,15,3,7,10,0-30 days,23198.62,26300.43,848.4,31,Poor Product Quality,10520.172,Canada
CUST-015733,0,Consumer,35,4,Medium,15,7,4,103,91-180 days,30275.03,32900.01,747.73,44,Not Applicable,0.0,Italy
CUST-006850,0,Premium,7,4,Medium,0,3,9,315,271-365 days,30119.02,29682.71,645.28,46,Not Applicable,0.0,Germany
CUST-032906,0,Consumer,41,5,High,12,6,4,59,31-60 days,37860.03,39914.19,814.58,49,Not Applicable,0.0,France
CUST-031699,1,Small Business,29,2,Low,9,4,0,28,0-30 days,25206.19,23422.7,1801.75,13,Better Price Elsewhere,9369.08,United Arab Emirates
CUST-033531,0,Consumer,37,5,Medium,7,6,9,58,31-60 days,10493.42,8578.17,476.56,18,Not Applicable,0.0,Saudi Arabia
CUST-017085,0,Consumer,11,5,High,13,11,8,19,0-30 days,42611.23,34531.27,34531.27,1,Not Applicable,0.0,United Arab Emirates
CUST-036851,1,Consumer,49,1,High,15,9,4,193,181-270 days,55711.84,49751.52,1381.99,36,Found Alternative,19900.608,France
CUST-026442,0,Premium,22,4,High,9,2,1,24,0-30 days,32112.96,30038.77,653.02,46,Not Applicable,0.0,Canada
CUST-030357,1,Enterprise,2,1,Low,9,6,8,50,31-60 days,24859.46,25830.63,12915.32,2,Low Product Variety,10332.252,India
CUST-008474,0,Consumer,9,4,Low,3,3,3,75,61-90 days,27929.63,22686.96,527.6,43,Not Applicable,0.0,Canada
CUST-038215,1,Enterprise,47,4,Low,7,0,6,6,0-30 days,29853.37,26655.77,592.35,45,Technical Issues,10662.308,Mexico
CUST-046665,0,Consumer,51,4,High,14,7,3,262,181-270 days,16901.28,18469.8,972.09,19,Not Applicable,0.0,Mexico
CUST-041250,1,Consumer,6,2,Medium,4,2,4,85,61-90 days,21078.97,23901.76,2655.75,9,Payment Problems,9560.704,Canada
CUST-030053,1,Premium,15,2,High,16,17,0,305,271-365 days,53351.21,42745.86,2514.46,17,Found Alternative,17098.343999999994,United Arab Emirates
CUST-005692,1,Small Business,24,1,Low,10,8,1,84,61-90 days,38122.73,30490.99,5081.83,6,Better Price Elsewhere,12196.396,Singapore
CUST-014211,1,Enterprise,20,2,Medium,11,4,0,164,91-180 days,10196.93,8351.47,185.59,45,Found Alternative,3340.5879999999997,Netherlands
CUST-021096,0,Premium,24,2,High,9,11,3,72,61-90 days,52072.41,49540.87,1076.98,46,Not Applicable,0.0,Brazil
CUST-015737,0,Premium,32,2,Medium,10,3,0,122,91-180 days,42484.13,43919.62,5489.95,8,Not Applicable,0.0,Saudi Arabia
CUST-049323,0,Small Business,19,2,Medium,10,3,9,11,0-30 days,15694.0,17617.12,359.53,49,Not Applicable,0.0,Australia
CUST-002988,0,Small Business,50,1,High,7,4,1,227,181-270 days,39939.57,41379.95,1217.06,34,Not Applicable,0.0,United Arab Emirates
CUST-017859,0,Small Business,47,3,High,14,5,8,145,91-180 days,29160.26,33547.07,1082.16,31,Not Applicable,0.0,Spain
CUST-016834,0,Consumer,37,4,High,15,13,8,70,61-90 days,36196.95,40229.82,1149.42,35,Not Applicable,0.0,India
CUST-049900,0,Small Business,3,5,Low,5,5,2,80,61-90 days,6172.48,6001.47,428.68,14,Not Applicable,0.0,Singapore
CUST-008538,1,Small Business,19,3,Low,5,1,0,61,61-90 days,15022.28,14317.09,461.84,31,Too Expensive,5726.835999999998,Mexico
CUST-047896,1,Consumer,31,5,Medium,12,15,2,79,61-90 days,21058.49,18322.34,6107.45,3,Low Product Variety,7328.936000000002,Canada
CUST-045943,0,Small Business,31,5,Medium,10,8,3,76,61-90 days,7680.33,7898.35,1128.34,7,Not Applicable,0.0,Italy
CUST-005147,0,Consumer,52,4,High,5,7,0,1,0-30 days,22804.44,25917.4,6479.35,4,Not Applicable,0.0,Netherlands
CUST-011786,0,Consumer,25,1,Medium,15,19,1,71,61-90 days,46058.66,43185.27,981.48,44,Not Applicable,0.0,Pakistan
CUST-038305,1,Small Business,11,3,High,8,2,7,214,181-270 days,9862.74,10574.91,961.36,11,Too Expensive,4229.964,Spain
CUST-022709,0,Consumer,43,5,Low,2,3,3,10,0-30 days,21079.02,18636.56,847.12,22,Not Applicable,0.0,Singapore
CUST-030537,0,Premium,58,5,High,18,17,2,67,61-90 days,47451.41,37558.31,3129.86,12,Not Applicable,0.0,Canada
CUST-022032,0,Premium,5,4,High,14,2,9,337,271-365 days,31375.01,38444.29,1325.67,29,Not Applicable,0.0,Netherlands
CUST-010691,0,Premium,54,4,High,5,1,2,24,0-30 days,41004.65,39095.07,1348.11,29,Not Applicable,0.0,Canada
CUST-044972,1,Consumer,12,1,Low,7,5,6,5,0-30 days,857.03,785.84,17.46,45,Poor Customer Service,314.336,Singapore
CUST-036131,0,Consumer,9,3,Medium,0,3,4,55,31-60 days,53553.67,48139.26,1851.51,26,Not Applicable,0.0,Japan
CUST-049596,1,Premium,45,1,Medium,3,3,5,84,61-90 days,40701.75,39055.09,1115.86,35,No Longer Need Service,15622.036,Saudi Arabia
CUST-014359,0,Consumer,13,3,Medium,15,8,1,299,271-365 days,31888.25,33532.78,1197.6,28,Not Applicable,0.0,Germany
CUST-001249,1,Consumer,19,1,Medium,11,12,0,68,61-90 days,4590.93,5627.41,1875.8,3,Poor Customer Service,2250.964,United States
CUST-044444,0,Consumer,11,3,High,2,0,7,53,31-60 days,36082.15,41165.44,1055.52,39,Not Applicable,0.0,Pakistan
CUST-025591,0,Consumer,19,4,High,1,3,0,120,91-180 days,16624.91,13858.75,1154.9,12,Not Applicable,0.0,Spain
CUST-041983,0,Consumer,18,4,Low,19,0,4,155,91-180 days,24315.75,21143.25,1057.16,20,Not Applicable,0.0,Brazil
CUST-034642,1,Premium,3,3,Medium,15,19,6,14,0-30 days,37267.12,31356.01,950.18,33,Payment Problems,12542.404,United Kingdom
CUST-014066,1,Small Business,20,2,Low,18,15,5,137,91-180 days,15039.31,14448.22,466.07,31,Better Price Elsewhere,5779.288000000001,Brazil
CUST-038646,0,Consumer,1,5,Medium,14,18,8,174,91-180 days,25639.53,24132.98,1005.54,24,Not Applicable,0.0,Germany
CUST-040500,1,Consumer,55,2,Low,2,3,1,63,61-90 days,15464.52,15421.75,1542.17,10,Too Expensive,6168.700000000003,Italy
CUST-008011,0,Premium,46,1,Medium,18,0,1,52,31-60 days,16515.2,16023.46,552.53,29,Not Applicable,0.0,Japan
CUST-028892,1,Consumer,46,1,Medium,16,11,9,78,61-90 days,54382.01,49289.77,1540.31,32,Poor Customer Service,19715.908,Singapore
CUST-017824,1,Consumer,40,5,Medium,11,8,7,292,271-365 days,8279.6,6589.9,941.41,7,Payment Problems,2635.96,Pakistan
CUST-032086,0,Premium,3,5,High,10,4,0,13,0-30 days,40566.89,42913.52,0.0,0,Not Applicable,0.0,Germany
CUST-001941,1,Consumer,22,2,Low,9,3,1,9,0-30 days,11240.45,11333.74,257.58,44,Found Alternative,4533.496,Italy
CUST-010353,1,Small Business,21,2,High,3,5,3,22,0-30 days,59095.51,49547.85,1238.7,40,Poor Customer Service,19819.14,Spain
CUST-006943,0,Enterprise,22,1,Low,3,5,4,28,0-30 days,3575.64,3527.8,195.99,18,Not Applicable,0.0,Japan
CUST-019149,0,Consumer,53,3,High,0,4,3,26,0-30 days,35364.57,42123.53,1560.13,27,Not Applicable,0.0,Italy
CUST-044773,0,Premium,45,1,High,12,7,5,60,31-60 days,16140.93,13083.23,523.33,25,Not Applicable,0.0,Mexico
CUST-047068,0,Premium,22,5,Low,8,6,1,215,181-270 days,26622.58,22412.95,800.46,28,Not Applicable,0.0,India
CUST-012829,0,Small Business,49,1,Medium,6,10,9,53,31-60 days,23168.91,20781.92,1298.87,16,Not Applicable,0.0,France
CUST-020027,1,Consumer,53,1,Medium,17,9,2,87,61-90 days,42631.54,34676.24,1387.05,25,Poor Product Quality,13870.496,Spain
CUST-021838,1,Small Business,26,2,Low,15,6,7,228,181-270 days,52415.17,47739.02,1110.21,43,Shipping Issues,19095.608,Spain
CUST-002874,1,Consumer,35,1,High,0,1,9,211,181-270 days,35366.87,33501.83,905.45,37,No Longer Need Service,13400.732000000002,Brazil
CUST-035501,0,Enterprise,48,3,High,9,11,6,340,271-365 days,1184.06,1255.61,627.8,2,Not Applicable,0.0,Italy
CUST-029761,0,Consumer,53,4,Medium,4,4,2,6,0-30 days,34792.18,37660.26,37660.26,1,Not Applicable,0.0,Brazil
CUST-016067,1,Consumer,22,1,High,9,0,4,142,91-180 days,9193.34,10839.68,221.22,49,Better Price Elsewhere,4335.872,Brazil
CUST-022628,0,Consumer,4,1,High,17,1,6,83,61-90 days,9444.89,11439.41,544.73,21,Not Applicable,0.0,Netherlands
CUST-012021,1,Enterprise,54,5,High,3,0,6,21,0-30 days,8474.66,9436.3,314.54,30,Shipping Issues,3774.52,United States
CUST-000455,0,Consumer,16,4,Low,17,6,9,35,31-60 days,34649.56,41017.83,911.51,45,Not Applicable,0.0,India
CUST-004717,1,Consumer,55,2,High,11,4,8,46,31-60 days,11233.63,11170.63,507.76,22,Technical Issues,4468.252,Australia
CUST-032337,0,Small Business,22,3,Medium,10,13,1,57,31-60 days,2282.28,2740.69,114.2,24,Not Applicable,0.0,United Kingdom
CUST-018443,1,Consumer,52,3,Low,5,4,1,50,31-60 days,58340.87,47106.34,1148.94,41,Poor Customer Service,18842.536,United States
CUST-035712,1,Consumer,29,2,Low,3,7,9,74,61-90 days,34941.7,30785.88,5130.98,6,Found Alternative,12314.352,Brazil
CUST-032059,1,Small Business,50,4,Medium,8,10,1,67,61-90 days,47.09,48.67,8.11,6,Too Expensive,19.468000000000004,Italy
CUST-001471,0,Premium,37,3,High,4,7,1,59,31-60 days,39278.37,38689.99,19344.99,2,Not Applicable,0.0,Netherlands
CUST-034125,0,Small Business,39,5,Medium,0,0,9,36,31-60 days,45582.84,36099.58,36099.58,1,Not Applicable,0.0,Italy
CUST-015172,1,Small Business,49,4,High,17,5,0,71,61-90 days,12101.35,11660.12,3886.71,3,No Longer Need Service,4664.048000000002,India
CUST-038522,1,Consumer,14,1,Low,12,16,1,57,31-60 days,64179.47,49552.71,3539.48,14,Shipping Issues,19821.084000000006,India
CUST-021455,0,Consumer,40,4,High,2,1,4,124,91-180 days,20162.39,21585.08,674.53,32,Not Applicable,0.0,Saudi Arabia
CUST-039079,0,Consumer,55,3,Low,5,8,8,143,91-180 days,17932.11,20536.17,3422.69,6,Not Applicable,0.0,Brazil
CUST-008492,0,Consumer,2,5,Medium,0,2,0,79,61-90 days,29984.97,26957.23,816.89,33,Not Applicable,0.0,Netherlands
CUST-027072,1,Consumer,55,3,Medium,19,16,5,64,61-90 days,53035.87,47324.31,3640.33,13,No Longer Need Service,18929.724,India
CUST-032028,0,Consumer,37,5,Medium,6,0,4,157,91-180 days,2582.56,2144.47,238.27,9,Not Applicable,0.0,Pakistan
CUST-005036,1,Enterprise,47,3,Low,19,5,7,22,0-30 days,22041.76,26792.39,956.87,28,Unhappy with Return Policy,10716.956,Mexico
CUST-048780,1,Premium,58,2,Low,9,7,5,34,31-60 days,27146.87,22455.13,1871.26,12,Better Price Elsewhere,8982.052000000001,Germany
CUST-045713,0,Consumer,43,2,Medium,14,12,1,66,61-90 days,475.5,499.56,15.14,33,Not Applicable,0.0,Singapore
CUST-002935,1,Consumer,39,4,Low,14,18,8,155,91-180 days,8661.2,6982.39,2327.46,3,Payment Problems,2792.956,Italy
CUST-002771,1,Consumer,50,3,Low,5,4,1,54,31-60 days,12754.24,11679.85,265.45,44,Better Price Elsewhere,4671.940000000001,United Kingdom
CUST-028260,1,Consumer,46,5,High,19,12,9,35,31-60 days,16858.91,16581.0,473.74,35,Shipping Issues,6632.400000000002,United States
CUST-005795,1,Consumer,7,5,Low,18,0,6,349,271-365 days,5087.67,5530.8,149.48,37,Found Alternative,2212.32,United Kingdom
CUST-001176,1,Premium,24,3,High,14,3,8,26,0-30 days,42470.14,48612.96,1130.53,43,Account Issues,19445.184,Spain
CUST-043899,0,Premium,20,3,Low,14,5,6,31,31-60 days,33086.31,31593.51,1858.44,17,Not Applicable,0.0,Singapore
CUST-010163,0,Consumer,34,3,Medium,13,5,4,43,31-60 days,18158.98,16285.53,651.42,25,Not Applicable,0.0,Mexico
CUST-023661,0,Consumer,7,5,High,5,2,6,142,91-180 days,32416.16,32650.07,2511.54,13,Not Applicable,0.0,United Kingdom
CUST-007921,0,Premium,35,4,High,7,0,5,99,91-180 days,38752.27,31957.21,5326.2,6,Not Applicable,0.0,United Kingdom
CUST-015962,1,Small Business,35,5,Low,17,5,2,174,91-180 days,29263.51,35042.69,1668.7,21,Payment Problems,14017.076000000001,Canada
CUST-043085,0,Consumer,2,2,High,3,1,0,54,31-60 days,8948.95,10173.76,282.6,36,Not Applicable,0.0,Pakistan
CUST-023101,0,Premium,13,4,High,12,12,7,70,61-90 days,46471.03,42917.5,1788.23,24,Not Applicable,0.0,France
CUST-026292,1,Enterprise,4,2,Low,17,16,6,218,181-270 days,11145.06,11350.36,1621.48,7,Poor Customer Service,4540.144,Singapore
CUST-047379,1,Consumer,11,2,High,10,12,9,187,181-270 days,19280.57,22640.55,462.05,49,Poor Customer Service,9056.22,Australia
CUST-004090,1,Consumer,21,3,Low,16,1,9,18,0-30 days,4342.26,4967.67,236.56,21,Shipping Issues,1987.068,Mexico
CUST-046678,1,Premium,5,5,Low,14,6,9,89,61-90 days,8817.65,7133.66,356.68,20,Low Product Variety,2853.4640000000004,Netherlands
CUST-047767,0,Premium,33,2,Low,1,0,9,11,0-30 days,26107.96,24466.77,3058.35,8,Not Applicable,0.0,Brazil
CUST-006384,0,Small Business,29,4,Low,14,6,0,70,61-90 days,43334.62,45321.7,1224.91,37,Not Applicable,0.0,Netherlands
CUST-041926,0,Consumer,13,1,Low,0,1,5,54,31-60 days,23705.2,26175.89,818.0,32,Not Applicable,0.0,Japan
CUST-030374,0,Consumer,41,3,High,17,12,5,71,61-90 days,39187.62,48858.69,0.0,0,Not Applicable,0.0,United Kingdom
CUST-018152,0,Enterprise,43,2,Medium,4,3,4,8,0-30 days,16331.43,15034.03,334.09,45,Not Applicable,0.0,Singapore
CUST-001589,0,Consumer,15,4,High,11,0,3,345,271-365 days,26789.14,21045.53,1403.04,15,Not Applicable,0.0,France
CUST-011145,1,Consumer,51,1,Low,19,14,8,148,91-180 days,37989.89,46659.9,1060.45,44,Poor Product Quality,18663.960000000006,United Kingdom
CUST-028122,1,Consumer,2,2,Medium,8,2,9,285,271-365 days,26357.8,26784.78,837.02,32,Found Alternative,10713.912,Saudi Arabia
CUST-002750,0,Small Business,15,2,Medium,3,6,3,69,61-90 days,48628.87,39637.44,4404.16,9,Not Applicable,0.0,Mexico
CUST-047748,0,Premium,45,3,Low,6,6,4,351,271-365 days,20685.77,19896.23,602.92,33,Not Applicable,0.0,Germany
CUST-016266,0,Enterprise,42,3,High,0,1,2,136,91-180 days,46248.71,42060.43,934.68,45,Not Applicable,0.0,Germany
CUST-045521,1,Enterprise,8,5,Medium,19,20,4,89,61-90 days,15069.74,13317.66,403.57,33,Poor Customer Service,5327.064,Brazil
CUST-017551,1,Consumer,19,1,High,16,4,8,6,0-30 days,53867.09,49929.85,1161.16,43,Shipping Issues,19971.94,Spain
CUST-041488,1,Small Business,19,5,High,15,4,2,329,271-365 days,12814.64,15853.07,330.27,48,Poor Product Quality,6341.228,Japan
CUST-043816,0,Small Business,54,1,Medium,11,13,4,359,271-365 days,21661.47,21285.85,2128.59,10,Not Applicable,0.0,Singapore
CUST-038929,1,Consumer,23,3,Medium,9,13,4,82,61-90 days,48835.33,48017.97,1143.29,42,Better Price Elsewhere,19207.188000000002,France
CUST-049961,1,Consumer,35,2,Low,10,7,5,101,91-180 days,15381.21,14689.51,2448.25,6,Low Product Variety,5875.804,Mexico
CUST-043208,0,Small Business,34,4,Medium,0,4,3,206,181-270 days,32339.28,30197.61,754.94,40,Not Applicable,0.0,Mexico
CUST-001907,0,Consumer,47,3,Low,13,10,3,32,31-60 days,12513.31,12038.5,261.71,46,Not Applicable,0.0,Spain
CUST-002843,1,Premium,53,1,High,16,4,5,52,31-60 days,9731.64,7929.93,168.72,47,Better Price Elsewhere,3171.972,Netherlands
CUST-037522,1,Consumer,44,1,Low,11,14,3,6,0-30 days,26329.04,24442.36,611.06,40,Poor Customer Service,9776.944,Japan
CUST-047403,1,Consumer,9,5,Medium,0,4,6,56,31-60 days,14326.25,17433.8,544.81,32,No Longer Need Service,6973.52,Canada
CUST-005828,0,Premium,37,1,Medium,2,0,4,61,61-90 days,17053.0,20955.06,523.88,40,Not Applicable,0.0,United States
CUST-037657,0,Consumer,58,2,Low,9,11,0,42,31-60 days,41860.1,44654.95,1488.5,30,Not Applicable,0.0,United Kingdom
CUST-008853,1,Consumer,34,2,Medium,19,11,6,60,31-60 days,17705.74,14781.63,422.33,35,Better Price Elsewhere,5912.651999999999,Pakistan
CUST-007935,1,Consumer,39,2,Low,4,1,2,28,0-30 days,20034.8,19091.48,615.85,31,No Longer Need Service,7636.592000000002,United Kingdom
